bedrooms,bathrooms,price,host_listings_count,availability_30,review_scores_rating,review_scores_location,calculated_host_listings_count_private_rooms,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_t
1.0,1.0,120.0,1,0,4.71,4.89,0,False,False,False,True
3.0,1.0,240.0,9,0,5.0,5.0,0,False,False,False,True
2.0,1.0,257.0,2,3,4.77,4.93,0,False,False,False,True
1.0,1.0,117.0,4,0,4.85,4.93,0,False,False,False,True
1.0,1.0,191.0,2,28,4.85,4.67,1,False,True,False,False
3.0,1.5,260.0,2,0,4.97,5.0,0,False,False,False,True
2.0,1.0,215.0,1,3,4.92,4.9,0,False,False,False,False
1.0,1.0,79.0,3,0,4.93,4.87,3,False,True,False,True
1.0,1.0,77.0,2,9,4.88,4.88,2,False,True,False,True
1.0,1.0,144.0,3,2,4.93,4.91,0,False,False,False,True
1.0,1.0,158.0,3,14,4.94,4.9,0,False,False,False,True
3.0,2.0,425.0,2,30,4.88,4.74,1,False,False,False,False
1.0,1.0,140.0,1,14,4.89,5.0,0,False,False,False,True
1.0,1.0,278.0,1,5,4.96,4.94,0,False,False,False,True
0.0,1.0,171.0,1,12,4.86,4.95,0,False,False,False,True
3.0,2.0,750.0,2,8,4.96,4.96,0,False,False,False,True
0.0,1.0,113.0,1,1,4.88,4.48,0,False,False,False,True
1.0,1.0,130.0,2,0,4.8,4.79,0,False,False,False,True
1.0,1.0,107.0,1,5,4.84,4.89,1,False,True,False,True
3.0,1.0,196.0,9,0,5.0,4.67,0,False,False,False,True
1.0,1.0,64.0,7,30,3.67,4.67,7,False,True,False,False
1.0,1.0,64.0,7,30,4.0,4.5,7,False,True,False,False
2.0,1.0,400.0,1,1,4.91,4.86,0,False,False,False,True
1.0,1.0,129.0,16,25,4.58,4.86,14,False,True,False,False
1.0,1.0,149.0,16,0,4.51,4.86,14,False,True,False,False
3.0,2.0,150.0,4,0,4.58,4.19,0,False,False,False,False
2.0,1.0,128.0,1,12,4.67,4.74,0,False,False,False,False
1.0,1.0,169.0,3,30,4.63,4.57,1,False,True,False,False
1.0,1.0,149.0,16,0,4.53,4.83,14,False,True,False,False
2.0,1.0,150.0,1,0,4.8,4.27,0,False,False,False,False
1.0,1.0,226.0,2,4,4.91,4.92,0,False,False,False,True
1.0,1.0,195.0,2,8,4.79,4.97,0,False,False,False,True
1.0,1.0,120.0,1,0,4.71,4.9,0,False,False,False,False
1.0,1.0,224.0,2,4,4.92,4.91,0,False,False,False,True
1.0,1.0,75.0,1,0,4.63,4.82,0,False,False,False,False
1.0,1.0,150.0,2,0,4.96,4.92,0,False,False,False,True
1.0,1.0,136.0,1,0,4.86,4.97,0,False,False,False,True
1.0,1.0,155.0,3,12,4.95,4.96,3,False,True,False,True
1.0,1.0,130.0,3,1,4.75,4.89,0,False,False,False,True
1.0,1.0,216.0,4,2,4.96,4.89,0,False,False,False,True
1.0,1.0,134.0,1,0,4.97,4.89,0,False,False,False,False
1.0,1.0,155.0,2,8,4.92,4.85,0,False,False,False,True
1.0,1.0,160.0,3,12,4.71,4.95,1,False,True,False,True
1.0,1.0,158.0,1,22,4.74,4.76,0,False,False,False,True
1.0,1.0,183.0,1,7,5.0,4.94,0,False,False,False,True
1.0,1.0,169.0,1,5,4.97,4.88,0,False,False,False,True
1.0,1.0,172.0,30,0,4.88,4.81,0,False,False,False,False
1.0,1.0,149.0,16,11,4.6,4.86,14,False,True,False,False
1.0,1.0,225.0,5,9,4.93,4.93,2,False,False,False,True
1.0,1.0,140.0,2,14,4.7,4.7,0,False,False,False,False
1.0,5.0,114.0,5,29,4.61,4.65,3,False,True,False,True
3.0,2.5,385.0,2,1,4.96,4.95,0,False,False,False,True
1.0,1.0,132.0,1,20,4.89,4.95,0,False,False,False,True
1.0,1.0,200.0,4,0,4.93,4.93,1,False,False,False,True
1.0,1.0,145.0,19,0,4.82,4.83,0,False,False,False,True
1.0,1.0,119.0,2,0,4.49,4.3,0,False,False,False,True
1.0,1.0,94.0,2,3,4.68,4.98,0,False,False,False,False
1.0,10.0,41.0,5,30,4.69,4.72,3,False,False,True,True
2.0,1.5,241.0,2,0,4.9,4.86,0,False,False,False,True
1.0,1.0,94.0,2,3,4.94,4.95,1,False,True,False,True
1.0,1.0,99.0,1,2,4.75,4.93,0,False,False,False,True
1.0,1.0,66.0,45,0,4.82,4.64,33,False,True,False,False
1.0,1.0,77.0,45,0,4.69,4.75,33,False,True,False,False
1.0,1.0,88.0,45,0,4.29,4.79,33,False,True,False,False
1.0,1.0,88.0,45,0,4.19,4.76,33,False,True,False,False
1.0,1.0,94.0,3,0,4.93,4.93,3,False,True,False,True
1.0,1.0,73.0,3,0,4.89,5.0,3,False,True,False,True
2.0,1.0,325.0,2,4,4.95,4.83,0,False,False,False,True
1.0,1.0,228.0,1,19,4.95,4.85,0,False,False,False,True
1.0,1.0,140.0,6,0,4.75,4.89,0,False,False,False,True
1.0,1.0,119.0,16,24,4.49,4.85,14,True,False,False,False
1.0,1.0,129.0,16,27,4.55,4.83,14,False,True,False,False
1.0,1.0,99.0,2,30,4.87,4.65,2,False,True,False,True
1.0,1.0,131.0,2,12,4.78,4.87,0,False,False,False,True
3.0,2.5,596.0,2,12,4.88,4.9,0,False,False,False,True
0.0,1.0,298.0,77,30,4.95,4.91,0,False,False,False,False
1.0,1.5,144.0,2,3,4.84,4.8,0,False,False,False,True
1.0,1.0,99.0,2,4,4.8,4.92,0,False,False,False,True
1.0,1.0,87.0,6,0,4.87,4.78,3,False,True,False,False
1.0,1.0,63.0,7,0,4.75,4.5,7,False,True,False,False
1.0,1.0,100.0,2,0,4.93,4.88,0,False,False,False,True
2.0,1.5,570.0,2,10,4.99,4.96,1,False,False,False,True
1.0,1.0,109.0,5,29,4.74,4.77,3,False,True,False,True
1.0,1.0,179.0,16,20,4.45,4.84,14,False,True,False,False
1.0,1.0,103.0,2,1,4.67,4.85,0,False,False,False,True
1.0,1.0,55.0,1,23,4.84,4.79,1,False,True,False,False
2.0,1.0,194.0,1,23,4.69,4.7,0,False,False,False,True
1.0,1.0,85.0,2,4,5.0,4.9,2,False,True,False,True
1.0,1.0,88.0,45,0,4.77,4.88,33,False,True,False,False
1.0,1.0,77.0,45,3,4.5,4.88,33,False,True,False,False
0.0,1.0,100.0,3,0,4.5,4.69,0,False,False,False,True
1.0,1.0,88.0,45,0,4.68,4.89,33,False,True,False,False
1.0,1.0,88.0,45,0,4.79,4.61,33,False,True,False,False
1.0,1.0,88.0,45,0,4.73,4.68,33,False,True,False,False
0.0,0.0,84.0,3,0,4.94,4.83,3,False,True,False,True
1.0,1.0,132.0,3,0,4.77,4.78,0,False,False,False,True
1.0,1.0,139.0,2,14,4.89,4.87,0,False,False,False,True
1.0,1.0,45.0,5,0,4.14,3.98,4,False,True,False,False
1.0,1.0,125.0,1,17,4.98,4.95,1,False,True,False,False
1.0,1.0,50.0,5,14,4.07,3.96,4,False,True,False,False
1.0,0.0,50.0,5,0,4.38,4.03,4,False,True,False,False
1.0,1.0,50.0,5,0,4.59,4.24,4,False,True,False,False
1.0,1.0,53.0,5,0,4.45,4.19,4,False,False,False,False
1.0,1.0,94.0,1,14,4.65,3.89,0,False,False,False,True
1.0,1.0,126.0,1,11,4.94,4.91,0,False,False,False,True
1.0,10.0,109.0,5,27,4.73,4.81,3,False,True,False,True
3.0,2.0,699.0,1,10,5.0,4.94,0,False,False,False,False
2.0,1.0,159.0,1,7,4.79,4.78,0,False,False,False,True
1.0,1.0,271.0,3,17,4.95,4.97,0,False,False,False,True
1.0,1.0,149.0,16,24,4.59,4.87,14,False,True,False,False
2.0,2.0,750.0,2,0,4.93,4.88,0,False,False,False,False
3.0,2.5,800.0,1,14,5.0,4.93,0,False,False,False,False
1.0,1.0,134.0,4,11,4.94,4.93,1,False,True,False,True
2.0,2.5,144.0,1,0,4.96,4.48,0,False,False,False,False
1.0,3.0,50.0,5,0,4.86,4.91,5,False,True,False,True
1.0,1.0,155.0,3,13,4.94,4.97,3,False,True,False,True
2.0,1.0,114.0,2,1,4.84,4.83,0,False,False,False,True
1.0,1.0,140.0,3,2,5.0,4.9,0,False,False,False,True
1.0,1.0,129.0,1,0,4.82,4.91,0,False,False,False,False
1.0,1.0,113.0,2,11,4.86,4.74,0,False,False,False,True
1.0,3.0,46.0,5,6,4.61,4.76,5,False,True,False,True
0.0,1.0,82.0,4,0,4.6,4.68,0,False,False,False,True
0.0,1.0,89.0,4,0,4.62,4.71,0,False,False,False,True
2.0,2.0,753.0,1,11,4.93,5.0,0,False,False,False,True
3.0,2.0,485.0,5,4,4.85,4.96,0,False,False,False,True
1.0,1.5,149.0,6,0,4.82,4.84,4,False,True,False,True
3.0,1.0,392.0,2,5,5.0,4.91,0,False,False,False,True
3.0,2.0,241.0,30,0,4.47,4.63,0,False,False,False,False
1.0,1.0,109.0,4,0,4.87,4.33,2,False,False,False,True
1.0,1.0,75.0,1,1,4.97,4.83,1,False,True,False,True
1.0,1.0,94.0,1,12,4.72,4.79,1,False,True,False,True
1.0,1.0,166.0,1,16,4.95,4.96,0,False,False,False,True
3.0,2.0,298.0,1,1,4.76,4.68,0,False,False,False,False
1.0,1.0,147.0,1,11,4.91,4.73,0,False,False,False,True
1.0,1.0,108.0,5,14,4.7,5.0,5,False,True,False,True
1.0,1.0,233.0,1,10,4.98,4.98,0,False,False,False,True
1.0,1.0,334.0,1,24,4.9,4.94,0,False,False,False,False
1.0,1.0,179.0,16,18,4.45,4.85,14,False,True,False,False
0.0,1.0,128.0,1,0,4.7,4.66,0,False,False,False,False
1.0,1.0,531.0,1,2,4.94,4.94,0,False,False,False,False
1.0,1.0,249.0,1,30,4.91,4.99,0,False,False,False,False
1.0,1.0,149.0,16,0,4.37,4.85,14,True,False,False,False
2.0,1.0,638.0,1,15,4.66,4.84,1,False,True,False,True
3.0,2.0,298.0,1,4,4.83,5.0,0,False,False,False,False
2.0,1.0,375.0,1,19,4.99,4.95,0,False,False,False,True
1.0,1.0,99.0,2,0,4.86,4.89,0,False,False,False,True
2.0,1.0,145.0,6,0,4.65,4.88,4,False,False,False,True
0.0,1.0,125.0,1,0,5.0,4.91,0,False,False,False,True
1.0,2.0,66.0,3,8,4.88,4.81,3,False,True,False,True
3.0,1.0,174.0,3,0,4.83,4.83,2,False,False,False,False
1.0,1.0,180.0,3,0,4.88,4.83,2,False,True,False,False
1.0,1.0,85.0,1,0,4.96,4.85,1,False,True,False,True
1.0,1.0,81.0,3,0,4.88,4.82,2,False,True,False,False
1.0,1.0,178.0,1,0,4.89,4.94,0,False,False,False,False
2.0,1.5,195.0,2,0,4.65,4.94,0,False,False,False,True
1.0,1.0,81.0,1,13,4.91,4.96,1,False,True,False,True
4.0,3.0,491.0,1,0,4.92,4.88,0,False,False,False,False
1.0,1.0,175.0,1,9,4.93,4.85,0,False,False,False,True
1.0,1.0,102.0,1,6,4.89,4.87,1,False,True,False,True
2.0,2.0,313.0,3,10,4.95,4.99,3,False,True,False,True
0.0,1.0,292.0,77,30,4.88,4.87,0,False,False,False,False
1.0,1.5,500.0,3,30,4.33,4.33,3,False,True,False,False
1.0,1.5,425.0,3,30,4.71,4.57,3,False,True,False,False
1.0,1.5,450.0,3,30,4.5,4.5,3,False,True,False,False
1.0,1.0,86.0,3,2,4.88,4.69,3,False,True,False,True
1.0,1.0,167.0,1,3,4.93,4.93,0,False,False,False,False
2.0,1.0,250.0,2,11,4.94,4.82,0,False,False,False,True
1.0,1.0,250.0,3,29,4.91,5.0,3,False,True,False,True
0.0,1.0,290.0,1,8,4.98,4.93,0,False,False,False,True
1.0,1.0,98.0,2,0,4.83,4.78,0,False,False,False,False
1.0,1.0,85.0,3,3,4.87,4.71,3,False,True,False,True
1.0,1.0,104.0,1,13,4.85,4.77,0,False,False,False,True
1.0,1.0,99.0,4,0,4.76,4.73,3,False,True,False,True
0.0,1.0,357.0,77,30,4.8,4.9,0,False,False,False,False
3.0,1.5,396.0,1,7,4.97,4.9,0,False,False,False,True
4.0,2.0,150.0,1,0,4.83,4.78,0,False,False,False,True
2.0,1.0,170.0,2,5,4.96,4.84,1,False,False,False,True
1.0,1.0,87.0,4,0,4.58,4.86,0,False,False,False,True
1.0,1.0,186.0,1,0,4.96,4.94,0,False,False,False,True
3.0,2.0,425.0,1,0,4.98,4.94,0,False,False,False,True
1.0,1.0,237.0,6,10,4.74,4.92,0,False,False,False,True
2.0,1.5,127.0,1,0,5.0,5.0,0,False,False,False,False
0.0,1.0,333.0,77,30,4.89,5.0,0,False,False,False,False
0.0,1.0,174.0,1,16,4.64,4.91,0,False,False,False,False
3.0,2.5,800.0,1,0,4.72,4.5,0,False,False,False,False
1.0,1.0,265.0,2,30,4.91,5.0,1,True,False,False,False
2.0,1.0,319.0,1,12,4.99,4.97,0,False,False,False,True
3.0,2.0,395.0,1,2,4.93,4.97,0,False,False,False,True
1.0,1.0,225.0,23,0,4.2,5.0,0,False,False,False,False
3.0,1.5,360.0,1,9,4.84,4.67,0,False,False,False,False
3.0,1.0,260.0,3,1,4.73,4.67,0,False,False,False,True
2.0,1.0,194.0,3,0,4.81,4.78,0,False,False,False,True
1.0,1.0,123.0,5,30,4.83,4.67,5,False,True,False,True
1.0,1.0,210.0,1,16,4.84,4.94,0,False,False,False,True
1.0,1.0,140.0,1,7,4.94,4.93,1,False,True,False,True
1.0,2.0,66.0,3,0,4.93,4.8,3,False,True,False,True
1.0,1.0,104.0,1,12,4.85,4.72,1,False,True,False,True
2.0,1.0,248.0,1,1,4.84,4.9,0,False,False,False,False
1.0,1.0,235.0,1,28,4.93,4.73,1,False,True,False,False
1.0,2.0,150.0,4,0,4.93,4.96,2,False,True,False,True
1.0,1.0,171.0,1,24,4.92,4.89,1,False,True,False,False
0.0,1.0,199.0,2,0,4.94,4.82,0,False,False,False,True
1.0,1.0,80.0,1,30,4.92,4.87,1,False,True,False,False
1.0,1.0,75.0,3,10,4.96,4.84,3,False,True,False,True
1.0,1.0,75.0,3,20,4.92,4.83,3,False,True,False,True
1.0,1.0,141.0,1,18,4.95,4.87,1,False,True,False,True
1.0,1.0,129.0,1,0,4.9,4.64,0,False,False,False,False
1.0,1.0,144.0,1,7,4.78,4.92,0,False,False,False,True
4.0,4.5,995.0,1,0,4.96,4.96,0,False,False,False,True
1.0,1.0,112.0,3,0,4.86,4.93,0,False,False,False,True
1.0,1.0,189.0,1,11,4.99,4.86,0,False,False,False,True
2.0,1.0,227.0,2,7,4.85,4.93,0,False,False,False,True
2.0,1.0,90.0,2,30,4.67,4.4,2,False,True,False,True
1.0,1.0,251.0,3,25,4.99,4.99,3,False,True,False,True
4.0,2.0,808.0,1,16,4.84,4.93,0,False,False,False,True
1.0,1.0,200.0,3,29,4.97,4.94,3,False,True,False,True
1.0,1.0,122.0,1,19,4.95,4.94,1,False,True,False,True
3.0,2.5,576.0,2,15,4.88,4.91,0,False,False,False,False
1.0,1.0,126.0,2,0,5.0,5.0,0,False,False,False,False
0.0,1.0,180.0,1,24,4.56,4.16,0,False,False,False,False
2.0,1.0,118.0,1,17,4.7,4.84,0,False,False,False,False
1.0,1.0,399.0,3,11,4.76,4.98,1,False,True,False,True
2.0,1.0,163.0,31,0,4.92,5.0,0,False,False,False,True
1.0,1.0,148.0,1,0,4.85,4.93,0,False,False,False,False
1.0,1.0,119.0,1,29,4.73,4.83,0,False,False,False,True
1.0,1.0,365.0,5,14,4.95,4.95,2,False,False,False,True
3.0,3.0,293.0,2,0,4.89,5.0,0,False,False,False,True
1.0,1.0,199.0,1,0,4.97,4.99,1,False,True,False,True
2.0,1.0,347.0,2,26,5.0,5.0,1,False,True,False,True
2.0,1.0,243.0,3,11,4.92,4.97,1,False,False,False,True
1.0,1.0,167.0,1,10,4.76,4.95,0,False,False,False,True
0.0,1.0,338.0,77,30,4.92,4.92,0,False,False,False,False
2.0,1.0,424.0,1,8,4.97,4.98,0,False,False,False,True
1.0,1.0,110.0,1,8,4.7,4.45,0,False,False,False,False
2.0,1.0,223.0,1,5,4.92,4.98,0,False,False,False,False
1.0,2.0,135.0,1,2,4.75,4.77,0,False,False,False,False
3.0,2.0,300.0,1,0,4.54,4.92,0,False,False,False,True
0.0,1.0,135.0,1,15,4.86,4.9,0,False,False,False,True
2.0,1.0,321.0,1,18,4.88,4.9,0,False,False,False,True
2.0,2.0,399.0,4,5,4.92,4.83,1,False,False,False,True
2.0,1.0,399.0,1,3,4.96,4.99,0,False,False,False,True
1.0,1.0,163.0,1,13,4.84,4.9,0,False,False,False,True
2.0,2.0,147.0,3,2,4.88,4.81,3,False,True,False,True
0.0,1.0,366.0,77,30,4.87,4.87,0,False,False,False,False
2.0,1.0,213.0,1,0,4.74,4.75,0,False,False,False,False
2.0,1.5,199.0,1,0,4.8,4.95,0,False,False,False,True
1.0,1.0,117.0,1,0,4.92,4.91,0,False,False,False,False
3.0,2.0,300.0,6,0,4.82,4.95,0,False,False,False,True
2.0,1.0,185.0,3,0,4.88,4.88,0,False,False,False,True
1.0,1.0,101.0,1,4,4.92,4.98,1,False,True,False,False
4.0,3.0,363.0,1,7,4.89,4.8,0,False,False,False,True
1.0,1.0,161.0,3,0,4.92,4.98,0,False,False,False,True
1.0,1.0,165.0,1,5,4.92,4.87,0,False,False,False,True
1.0,1.0,227.0,6,11,4.77,4.96,0,False,False,False,True
2.0,1.0,147.0,1,1,5.0,4.86,0,False,False,False,False
0.0,1.0,311.0,77,30,5.0,4.96,0,False,False,False,False
1.0,1.0,125.0,1,0,4.93,4.71,0,False,False,False,False
1.0,1.0,115.0,1,0,4.74,4.82,0,False,False,False,True
1.0,1.0,95.0,1,13,4.84,4.66,1,False,True,False,True
2.0,2.0,130.0,1,13,4.8,5.0,0,False,False,False,True
1.0,1.0,142.0,1,25,4.86,4.94,0,False,False,False,True
1.0,1.0,94.0,1,14,4.91,4.77,1,False,True,False,True
1.0,1.0,112.0,3,10,4.84,4.97,2,False,True,False,True
4.0,2.0,700.0,1,24,4.94,4.91,0,False,False,False,False
1.0,1.0,82.0,4,0,4.69,4.8,0,False,False,False,True
0.0,1.0,111.0,2,5,4.95,4.86,0,False,False,False,True
1.0,1.0,113.0,2,16,4.94,4.95,1,False,True,False,True
1.0,1.0,114.0,1,5,4.58,4.79,0,False,False,False,True
1.0,2.0,200.0,4,0,5.0,4.89,3,False,True,False,True
1.0,1.0,139.0,2,10,4.89,4.86,0,False,False,False,True
1.0,1.0,139.0,3,0,4.87,4.76,0,False,False,False,True
0.0,1.0,95.0,2,9,4.86,4.61,0,False,False,False,False
1.0,1.0,100.0,2,0,4.83,4.84,0,False,False,False,True
2.0,2.0,168.0,4,0,4.0,4.5,3,False,False,False,False
1.0,1.0,108.0,4,2,4.88,4.69,3,False,True,False,True
2.0,2.0,375.0,1,0,5.0,4.5,0,False,False,False,True
1.0,1.0,140.0,3,1,4.88,4.95,0,False,False,False,True
1.0,1.0,172.0,2,2,4.97,5.0,0,False,False,False,False
1.0,1.0,181.0,1,6,4.98,4.95,0,False,False,False,True
2.0,1.0,550.0,1,30,4.6,4.8,0,False,False,False,False
2.0,1.0,356.0,1,29,4.73,4.71,0,False,False,False,False
1.0,1.0,128.0,4,0,4.72,4.92,1,False,True,False,True
3.0,1.5,200.0,9,7,4.95,4.99,3,False,False,False,True
0.0,2.0,887.0,77,30,5.0,4.94,0,False,False,False,False
2.0,1.0,171.0,1,30,4.64,4.74,0,False,False,False,False
0.0,1.0,89.0,3,0,4.4,4.79,0,False,False,False,True
1.0,1.0,303.0,2,17,4.8,4.92,0,False,False,False,True
1.0,1.0,145.0,1,0,4.62,4.92,0,False,False,False,False
1.0,1.0,78.0,5,21,4.96,4.89,5,False,True,False,True
1.0,1.0,152.0,3,10,5.0,5.0,3,False,True,False,True
2.0,1.0,313.0,2,0,4.45,4.4,1,False,False,False,False
1.0,1.0,99.0,1,17,4.93,4.93,1,False,True,False,True
4.0,2.0,695.0,1,30,5.0,5.0,0,False,False,False,False
2.0,2.0,251.0,1,19,4.96,4.84,0,False,False,False,True
1.0,1.0,135.0,1,8,4.97,4.97,0,False,False,False,True
1.0,1.0,128.0,3,0,4.98,4.91,3,False,True,False,True
1.0,1.0,71.0,3,10,4.81,4.8,2,False,True,False,True
1.0,1.0,89.0,3,18,4.74,4.76,2,False,True,False,True
2.0,1.0,240.0,3,7,4.97,4.95,3,False,True,False,True
3.0,2.0,455.0,1,12,4.94,4.69,0,False,False,False,False
1.0,1.0,209.0,2,28,4.87,4.7,0,False,False,False,True
2.0,2.0,244.0,3,0,4.92,4.88,0,False,False,False,True
1.0,1.0,125.0,23,0,4.22,4.67,0,False,False,False,False
2.0,1.0,175.0,1,0,4.71,4.86,0,False,False,False,False
1.0,1.0,88.0,45,0,3.67,3.67,33,False,True,False,False
1.0,1.0,100.0,1,4,4.84,4.76,1,False,True,False,True
1.0,1.0,125.0,1,11,4.96,4.96,1,False,True,False,False
4.0,2.0,388.0,1,5,4.98,4.97,0,False,False,False,True
2.0,1.5,402.0,2,8,4.75,4.82,1,False,False,False,True
1.0,1.0,135.0,1,4,4.96,4.81,1,False,True,False,False
3.0,2.0,387.0,1,3,4.83,4.65,0,False,False,False,True
1.0,0.5,85.0,7,16,4.47,4.61,7,False,True,False,False
1.0,1.0,98.0,2,0,4.95,4.72,0,False,False,False,False
1.0,1.0,115.0,1,0,4.9,4.95,0,False,False,False,False
4.0,4.0,575.0,1,6,4.88,4.72,0,False,False,False,True
3.0,2.0,630.0,1,14,5.0,5.0,0,False,False,False,False
3.0,1.0,250.0,1,0,4.81,4.96,0,False,False,False,False
1.0,1.0,89.0,1,4,4.68,4.86,0,False,False,False,False
0.0,1.0,150.0,1,7,4.61,4.76,0,False,False,False,False
2.0,2.0,145.0,1,0,4.68,4.4,0,False,False,False,True
3.0,1.0,275.0,1,27,4.85,5.0,0,False,False,False,False
3.0,2.0,834.0,2,26,4.93,4.93,1,False,False,False,True
1.0,1.0,130.0,2,3,4.74,4.76,0,False,False,False,True
2.0,2.0,575.0,3,0,5.0,5.0,1,False,False,False,True
1.0,1.0,91.0,5,23,4.94,4.97,5,False,True,False,True
0.0,1.0,101.0,20,0,4.88,4.92,0,False,False,False,False
2.0,1.0,110.0,3,0,5.0,4.83,0,False,False,False,False
1.0,2.0,200.0,3,0,4.9,4.98,1,False,True,False,True
1.0,1.0,89.0,5,6,4.82,4.89,5,False,True,False,True
2.0,2.0,322.0,2,14,5.0,4.95,0,False,False,False,False
2.0,1.0,80.0,2,1,4.71,4.93,0,False,False,False,True
2.0,1.0,300.0,5,0,4.74,4.95,0,False,False,False,True
1.0,1.0,300.0,1,30,4.92,4.77,1,False,True,False,False
0.0,1.0,125.0,143,3,4.92,4.86,0,False,False,False,True
2.0,2.0,359.0,1,5,5.0,4.95,0,False,False,False,False
1.0,1.0,208.0,1,2,4.98,4.87,0,False,False,False,True
1.0,1.0,123.0,5,30,4.67,4.83,5,False,True,False,True
1.0,2.0,170.0,5,29,5.0,5.0,5,False,True,False,True
1.0,2.0,203.0,5,29,4.67,4.83,5,False,True,False,True
1.0,1.0,114.0,1,0,4.92,4.86,0,False,False,False,False
1.0,1.0,262.0,1,5,4.96,4.88,0,False,False,False,True
1.0,1.0,125.0,1,28,4.91,4.94,1,False,True,False,True
1.0,1.0,135.0,7,0,5.0,5.0,0,False,False,False,True
0.0,1.0,177.0,4,6,4.97,4.96,0,False,False,False,True
1.0,1.0,159.0,1,0,5.0,4.95,0,False,False,False,True
0.0,1.0,193.0,1,30,4.75,4.75,0,False,False,False,False
1.0,1.0,115.0,2,0,4.91,4.9,2,False,True,False,True
1.0,1.0,130.0,3,6,4.92,4.93,0,False,False,False,True
1.0,1.0,299.0,77,30,4.73,5.0,0,False,False,False,False
0.0,1.0,235.0,1,24,4.61,4.94,0,False,False,False,False
1.0,1.0,89.0,4,0,5.0,4.86,3,False,True,False,False
2.0,1.0,140.0,1,0,4.93,4.91,0,False,False,False,True
1.0,1.0,123.0,5,4,5.0,5.0,5,False,True,False,True
3.0,1.0,362.0,2,9,4.93,4.89,0,False,False,False,True
1.0,1.0,87.0,9,1,4.88,4.69,3,False,True,False,True
2.0,2.0,402.0,1,7,4.95,4.86,0,False,False,False,False
1.0,1.0,110.0,2,1,4.7,4.97,0,False,False,False,True
1.0,1.0,199.0,2,9,4.81,4.86,0,False,False,False,True
0.0,1.0,113.0,1,5,4.95,4.93,1,False,True,False,True
1.0,1.0,170.0,1,0,4.89,4.92,0,False,False,False,True
3.0,1.0,255.0,1,16,4.45,4.85,0,False,False,False,False
3.0,1.0,255.0,7,0,4.79,4.88,3,False,False,False,True
5.0,4.5,826.0,1,7,4.99,4.94,0,False,False,False,True
1.0,1.0,252.0,1,10,4.96,4.99,1,False,True,False,True
2.0,1.0,405.0,1,11,4.98,4.96,0,False,False,False,True
1.0,1.0,78.0,7,0,4.81,4.94,3,False,True,False,True
2.0,2.0,270.0,23,0,4.5,5.0,0,False,False,False,False
1.0,1.0,145.0,1,0,4.91,4.95,0,False,False,False,True
1.0,1.0,170.0,2,12,4.71,4.84,0,False,False,False,False
2.0,1.0,314.0,1,2,4.89,4.75,0,False,False,False,True
1.0,1.0,73.0,1,0,4.84,4.31,0,False,False,False,False
1.0,1.0,132.0,2,24,4.85,4.81,2,False,True,False,True
2.0,1.0,231.0,1,22,4.88,4.67,0,False,False,False,True
1.0,1.0,100.0,1,30,4.87,4.87,1,False,True,False,False
1.0,1.0,142.0,1,0,4.89,4.92,0,False,False,False,False
2.0,1.0,331.0,1,1,5.0,5.0,0,False,False,False,False
2.0,1.0,135.0,1,0,4.92,5.0,0,False,False,False,False
1.0,1.0,135.0,1,0,4.84,4.64,0,False,False,False,False
1.0,2.0,41.0,5,0,5.0,4.88,5,False,True,False,True
4.0,1.5,171.0,1,0,5.0,4.92,0,False,False,False,True
0.0,1.0,328.0,1,26,4.95,4.91,0,False,False,False,True
1.0,1.0,172.0,2,11,4.99,4.97,0,False,False,False,True
2.0,2.0,475.0,2,30,5.0,5.0,0,False,False,False,True
1.0,1.0,111.0,3,2,4.91,4.66,1,False,True,False,True
1.0,1.0,88.0,45,0,4.78,4.67,33,False,True,False,False
1.0,1.0,88.0,45,15,4.71,4.91,33,False,True,False,False
1.0,1.0,66.0,45,13,4.35,4.8,33,False,True,False,False
1.0,1.0,77.0,45,0,4.52,4.81,33,False,True,False,False
1.0,1.0,88.0,45,0,4.81,4.86,33,False,True,False,False
1.0,1.0,140.0,23,11,5.0,5.0,0,False,False,False,False
1.0,3.0,55.0,20,30,2.5,4.5,20,False,True,False,True
3.0,2.0,325.0,7,0,4.78,4.49,0,False,False,False,True
1.0,1.0,115.0,2,0,4.9,4.92,2,False,True,False,True
1.0,1.0,97.0,4,9,4.89,4.71,4,False,True,False,True
1.0,1.0,100.0,4,0,4.93,4.74,4,False,True,False,True
1.0,1.5,100.0,4,11,4.89,4.68,4,False,True,False,True
1.0,1.5,80.0,4,3,4.87,4.7,4,False,True,False,True
2.0,1.0,140.0,32,0,4.6,4.8,0,False,False,False,False
1.0,1.0,164.0,20,21,4.82,4.75,0,False,False,False,False
1.0,1.0,83.0,20,0,4.55,3.95,0,False,False,False,False
1.0,1.0,167.0,2,0,5.0,5.0,0,False,False,False,False
0.0,1.0,145.0,2,0,4.97,4.84,0,False,False,False,False
1.0,1.0,135.0,2,24,4.83,4.78,2,False,True,False,True
2.0,1.0,149.0,1,4,4.73,4.89,0,False,False,False,True
1.0,1.0,113.0,2,0,5.0,4.95,1,False,True,False,True
3.0,1.5,350.0,2,4,4.9,4.91,0,False,False,False,True
1.0,1.0,100.0,43,0,5.0,5.0,0,False,False,False,False
1.0,1.0,108.0,2,0,4.86,4.95,0,False,False,False,True
